Five-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
95215,2008,-35.24,559.94,216.33,172.42
95215,2009,-32.16,379.85,146.75,116.96
95215,2010,-6.24,356.14,137.59,109.66
95215,2011,-9.06,323.87,125.13,99.73
95215,2012,4.78,339.35,131.11,104.49
95215,2013,14.75,389.42,150.45,119.91
95215,2014,20.62,469.72,181.47,144.64
95215,2015,9.25,513.19,198.27,158.02
95215,2016,15.82,594.38,229.64,183.02
95215,2017,8.7,646.1,249.62,198.95
95215,2018,13.53,733.52,283.39,225.87
95215,2019,4.66,767.7,296.6,236.39
95215,2020,5.39,809.08,312.58,249.13
95215,2021,19.32,965.36,372.96,297.26
95215,2022,14.28,1103.22,426.22,339.71
95215,2023,3.22,1138.77,439.96,350.65
95215,2024,6.26,1210.03,467.49,372.59
95316,1986,,100.0,63.46,53.99
95316,1987,2.06,102.06,64.77,55.1
95316,1988,14.51,116.87,74.16,63.1
95316,1989,16.84,136.55,86.66,73.72
95316,1990,15.4,157.58,100.0,85.08
95316,1991,2.98,162.28,102.98,87.62
95316,1992,2.23,165.9,105.28,89.57
95316,1993,-3.22,160.55,101.89,86.68
95316,1994,-2.72,156.19,99.12,84.33
95316,1995,3.17,161.14,102.26,87.0
95316,1996,-4.03,154.64,98.13,83.49
95316,1997,-3.36,149.45,94.84,80.69
95316,1998,8.61,162.31,103.0,87.63
95316,1999,-0.69,161.18,102.29,87.02
95316,2000,14.91,185.22,117.54,100.0
95316,2001,15.65,214.21,135.94,115.65
95316,2002,12.1,240.12,152.38,129.64
95316,2003,12.9,271.09,172.03,146.36
95316,2004,19.88,324.97,206.22,175.45
95316,2005,26.51,411.12,260.9,221.96
95316,2006,13.52,466.7,296.16,251.97
95316,2007,-12.56,408.07,258.96,220.32
95316,2008,-26.94,298.15,189.2,160.97
95316,2009,-13.13,259.0,164.36,139.84
95316,2010,-14.34,221.87,140.8,119.79
95316,2011,-10.05,199.57,126.65,107.75
95316,2012,1.17,201.9,128.12,109.01
95316,2013,18.68,239.61,152.05,129.36
95316,2014,24.44,298.18,189.22,160.99
95316,2015,8.89,324.7,206.05,175.31
95316,2016,7.89,350.32,222.31,189.14
95316,2017,8.16,378.91,240.45,204.57
95316,2018,4.13,394.57,250.39,213.03
95316,2019,6.0,418.26,265.43,225.82
95316,2020,5.04,439.34,278.8,237.2
95316,2021,15.39,506.96,321.71,273.71
95316,2022,13.14,573.55,363.97,309.66
95316,2023,-1.53,564.78,358.41,304.93
95316,2024,11.64,630.5,400.11,340.41
95340,1976,,100.0,30.79,26.7
95340,1977,27.96,127.96,39.4,34.16
95340,1978,14.27,146.21,45.03,39.03
95340,1979,16.91,170.94,52.64,45.64
95340,1980,7.32,183.44,56.49,48.98
95340,1981,6.4,195.19,60.11,52.11
95340,1982,,,,
95340,1983,,222.67,68.57,59.45
95340,1984,-4.66,212.3,65.38,56.68
95340,1985,6.28,225.63,69.48,60.24
95340,1986,3.82,234.25,72.14,62.54
95340,1987,1.06,236.73,72.9,63.2
95340,1988,7.18,253.73,78.14,67.74
95340,1989,10.8,281.14,86.58,75.06
95340,1990,15.5,324.73,100.0,86.69
95340,1991,4.88,340.56,104.88,90.92
95340,1992,0.19,341.2,105.07,91.09
95340,1993,-2.28,333.41,102.67,89.01
95340,1994,-0.7,331.07,101.95,88.39
95340,1995,-2.17,323.87,99.74,86.47
95340,1996,1.94,330.16,101.67,88.14
95340,1997,-1.64,324.74,100.0,86.7
95340,1998,3.79,337.04,103.79,89.98
95340,1999,1.31,341.46,105.15,91.16
95340,2000,9.7,374.57,115.35,100.0
95340,2001,15.84,433.89,133.62,115.84
95340,2002,15.37,500.59,154.15,133.64
95340,2003,15.06,576.0,177.38,153.78
95340,2004,18.15,680.55,209.58,181.69
95340,2005,35.04,919.03,283.01,245.36
95340,2006,7.28,985.92,303.61,263.22
95340,2007,-17.32,815.18,251.03,217.63
95340,2008,-33.79,539.69,166.2,144.08
95340,2009,-22.2,419.9,129.31,112.1
95340,2010,-4.74,399.99,123.18,106.79
95340,2011,-3.24,387.04,119.19,103.33
95340,2012,3.06,398.87,122.83,106.49
95340,2013,16.62,465.18,143.25,124.19
95340,2014,17.4,546.12,168.18,145.8
95340,2015,4.5,570.68,175.74,152.36
95340,2016,6.45,607.51,187.08,162.19
95340,2017,10.98,674.2,207.62,180.0
95340,2018,8.52,731.68,225.32,195.34
95340,2019,2.64,751.03,231.28,200.51
95340,2020,5.31,790.88,243.55,211.15
95340,2021,16.48,921.18,283.68,245.93
95340,2022,16.11,1069.54,329.36,285.54
95340,2023,0.61,1076.11,331.39,287.29
95340,2024,6.57,1146.77,353.15,306.16
95386,1986,,100.0,56.95,52.2
95386,1987,9.3,109.3,62.25,57.05
95386,1988,11.93,122.35,69.68,63.86
95386,1989,14.92,140.6,80.08,73.39
95386,1990,24.88,175.58,100.0,91.65
95386,1991,0.39,176.27,100.39,92.01
95386,1992,-1.9,172.92,98.49,90.26
95386,1993,0.28,173.4,98.76,90.51
95386,1994,-3.4,167.5,95.4,87.43
95386,1995,-3.22,162.1,92.32,84.61
95386,1996,0.93,163.61,93.18,85.4
95386,1997,-2.29,159.86,91.05,83.44
95386,1998,4.52,167.09,95.16,87.22
95386,1999,7.45,179.54,102.25,93.71
95386,2000,6.71,191.58,109.11,100.0
95386,2001,17.57,225.25,128.29,117.57
95386,2002,12.48,253.36,144.3,132.25
95386,2003,12.12,284.06,161.79,148.27
95386,2004,25.11,355.39,202.41,185.51
95386,2005,25.67,446.61,254.37,233.12
95386,2006,13.85,508.46,289.59,265.4
95386,2007,-11.44,450.27,256.45,235.03
95386,2008,-33.8,298.08,169.77,155.59
95386,2009,-29.2,211.03,120.19,110.15
95386,2010,-9.05,191.93,109.31,100.18
95386,2011,-7.13,178.25,101.52,93.04
95386,2012,1.12,180.24,102.66,94.08
95386,2013,15.94,208.97,119.02,109.08
95386,2014,32.63,277.16,157.86,144.67
95386,2015,6.81,296.04,168.61,154.52
95386,2016,17.07,346.56,197.38,180.89
95386,2017,7.17,371.42,211.54,193.87
95386,2018,12.55,418.02,238.08,218.19
95386,2019,3.0,430.54,245.21,224.73
95386,2020,6.64,459.11,261.48,239.64
95386,2021,15.38,529.73,301.7,276.5
95386,2022,13.04,598.82,341.05,312.56
95386,2023,-4.14,574.05,326.94,299.64
95386,2024,5.36,604.8,344.46,315.69
95451,1979,,100.0,61.5,47.71
95451,1980,2.35,102.35,62.95,48.83
95451,1981,11.87,114.5,70.42,54.63
95451,1982,-7.01,106.47,65.48,50.79
95451,1983,7.75,114.72,70.56,54.73
95451,1984,-10.74,102.4,62.98,48.85
95451,1985,18.94,121.79,74.9,58.1
95451,1986,-4.52,116.28,71.52,55.47
95451,1987,5.88,123.13,75.73,58.74
95451,1988,5.7,130.14,80.04,62.09
95451,1989,10.48,143.77,88.42,68.59
95451,1990,13.09,162.6,100.0,77.57
95451,1991,5.13,170.94,105.13,81.55
95451,1992,4.15,178.04,109.5,84.94
95451,1993,-0.18,177.72,109.3,84.79
95451,1994,0.29,178.24,109.62,85.03
95451,1995,0.39,178.93,110.05,85.36
95451,1996,-7.14,166.15,102.19,79.27
95451,1997,0.27,166.6,102.46,79.48
95451,1998,8.62,180.96,111.29,86.33
95451,1999,3.86,187.94,115.59,89.66
95451,2000,11.53,209.61,128.92,100.0
95451,2001,14.97,241.0,148.22,114.97
95451,2002,11.11,267.78,164.69,127.75
95451,2003,11.44,298.42,183.53,142.37
95451,2004,19.41,356.34,219.16,170.0
95451,2005,27.26,453.47,278.9,216.34
95451,2006,11.27,504.57,310.32,240.71
95451,2007,-7.12,468.66,288.24,223.58
95451,2008,-10.11,421.3,259.11,200.99
